Node,OH,
SM1371  ,S ,
SM1372  ,S ,
SM1373  ,S ,
SM1374  ,A ,
SM1375  ,S ,
SM1376  ,A ,
SM1377  ,S ,
SM1378  ,A ,
SM1379  ,A ,
SM1380  ,A ,
SM1381  ,S ,
SM1382  ,S ,
SM1383  ,S ,
SM1384  ,A ,
SM1385  ,S ,
SM1386  ,S ,
SM1387  ,S ,
SM1388  ,A ,
SM1389  ,S ,
SM1390  ,A ,
SM1391  ,S ,
SM1392  ,A ,
SM1393  ,A ,
SM1394  ,A ,
SM1395  ,S ,
SM1396  ,S ,
SM1397  ,S ,
SM1398  ,A ,
SM1399  ,S ,
SM1400  ,S ,
SM1401  ,A ,
SM1402  ,S ,
SM1403  ,A ,
SM1404  ,A ,
SM1405  ,S ,
SM1406  ,A ,
SM1407  ,A ,
SM1408  ,A ,
SM1409  ,S ,
SM1410  ,S ,
SM1411  ,A ,
SM1412  ,A ,
SM1413  ,S ,
SM1414  ,A ,
SM1415  ,A ,
SM1416  ,A ,
SM1417  ,A ,
SM1418  ,A ,
SM1419  ,A ,
SM1420  ,S ,
SM1421  ,A ,
SM1422  ,S ,
SM1423  ,S ,
SM1424  ,S ,
SM1425  ,A ,
SM1426  ,S ,
SM1427  ,A ,
SM1428  ,A ,
SM1429  ,A ,
SM1430  ,S ,
SM1431  ,A ,
SM1432  ,S ,
SM1433  ,A ,
SM1434  ,A ,
SM1435  ,A ,
SM1436  ,S ,
SM1437  ,A ,
SM1438  ,S ,
SM1439  ,S ,
SM1440  ,S ,
SM1441  ,A ,
SM1442  ,A ,
SM1443  ,S ,
SM1444  ,S ,
SM1445  ,S ,
SM1446  ,A ,
SM1447  ,A ,
SM1448  ,S ,
SM1449  ,A ,
SM1450  ,A ,
SM1451  ,S ,
SM1452  ,A ,
SM1453  ,S ,
SM1454  ,S ,
SM1455  ,A ,
SM1456  ,S ,
SM1457  ,S ,
SM1458  ,S ,
SM1459  ,S ,
SM1460  ,A ,
SM1461  ,A ,
SM1462  ,S ,
SM1463  ,A ,
SM1464  ,S ,
SM1465  ,S ,
SM1466  ,A ,
SM1467  ,A ,
SM1468  ,A ,
SM1469  ,A ,
SM1470  ,A ,
SM1471  ,S ,
SM1472  ,A ,
SM1473  ,S ,
SM1474  ,S ,
SM1475  ,S ,
SM1476  ,A ,
SM1477  ,S ,
SM1478  ,A ,
SM1479  ,A ,
SM1480  ,S ,
SM1481  ,A ,
SM1482  ,S ,
SM1483  ,S ,
SM1484  ,A ,
SM1485  ,A ,
SM1486  ,S ,
SM1487  ,S ,
SM1488  ,A ,
SM1489  ,S ,
SM1490  ,S ,
SM1491  ,A ,
SM1492  ,A ,
SM1493  ,S ,
SM1494  ,S ,
SM1495  ,A ,
SM1496  ,A ,
SM1497  ,A ,
SM1498  ,A ,
SM1499  ,S ,
SM1500  ,S ,
SM1501  ,S ,
SM1502  ,S ,
SM1503  ,A ,
SM1504  ,S ,
SM1505  ,A ,
SM1506  ,A ,
SM1507  ,S ,
SM1508  ,A ,
SM1509  ,A ,
SM1510  ,A ,
SM1511  ,S ,
SM1512  ,S ,
SM1513  ,A ,
SM1514  ,A ,
SM1515  ,A ,
SM1516  ,A ,
SM1517  ,A ,
SM1518  ,A ,
SM1519  ,S ,
SM1520  ,S ,
SM1521  ,A ,
SM1522  ,S ,
SM1523  ,A ,
SM1524  ,A ,
SM1525  ,A ,
SM1526  ,S ,
SM1527  ,A ,
SM1528  ,A ,
SM1529  ,A ,
SM1530  ,A ,
SM1531  ,A ,
SM1532  ,S ,
SM1533  ,S ,
SM1534  ,S ,
SM1535  ,A ,
SM1536  ,A ,
SM1537  ,S ,
SM1538  ,S ,
SM1539  ,A ,
SM1540  ,A ,
SM1541  ,A ,
SM1542  ,A ,
SM1543  ,A ,
SM1544  ,S ,
SM1545  ,A ,
SM1546  ,A ,
SM1547  ,S ,
SM1548  ,S ,
SM1549  ,A ,
SM1550  ,A ,
SM1551  ,S ,
SM1552  ,A ,
SM1553  ,A ,
SM1554  ,A ,
SM1555  ,S ,
SM1556  ,A ,
SM1557  ,A ,
SM1558  ,S ,
SM1559  ,A ,
SM1560  ,S ,
SM1561  ,S ,
SM1562  ,A ,
SM1563  ,A ,
SM1564  ,A ,
SM1565  ,A ,
SM1566  ,S ,
SM1567  ,A ,
SM1568  ,A ,
SM1569  ,A ,
SM1570  ,A ,
SM1571  ,S ,
SM1572  ,A ,
SM1573  ,A ,
SM1574  ,A ,
SM1575  ,S ,
SM1576  ,S ,
SM1577  ,S ,
SM1578  ,A ,
SM1579  ,A ,
SM1580  ,A ,
SM1581  ,A ,
SM1582  ,A ,
SM1583  ,A ,
SM1584  ,A ,
SM1585  ,S ,
SM1586  ,A ,
SM1587  ,A ,
SM1588  ,S ,
SM1589  ,A ,
SM1590  ,A ,
SM1591  ,A ,
SM1592  ,S ,
SM1593  ,A ,
SM1594  ,A ,
SM1595  ,S ,
SM1596  ,A ,
SM1597  ,A ,
SM1598  ,A ,
SM1599  ,A ,
SM1600  ,A ,
SM1601  ,A ,
SM1602  ,S ,
SM1603  ,A ,
SM1604  ,A ,
SM1605  ,A ,
SM1606  ,S ,
SM1607  ,A ,
SM1608  ,A ,
SM1609  ,A ,
SM1610  ,S ,
SM1611  ,A ,
SM1612  ,S ,
SM1613  ,S ,
SM1614  ,A ,
SM1615  ,A ,
SM1616  ,A ,
SM1617  ,A ,
SM1618  ,A ,
SM1619  ,A ,
SM1620  ,S ,
SM1621  ,S ,
SM1622  ,S ,
SM1623  ,S ,
SM1624  ,A ,
SM1625  ,A ,
SM1626  ,A ,
SM1627  ,A ,
SM1628  ,A ,
SM1629  ,A ,
SM1630  ,S ,
SM1631  ,A ,
SM1632  ,A ,
SM1633  ,A ,
SM1634  ,S ,
SM1635  ,S ,
SM1636  ,S ,
SM1637  ,A ,
SM1638  ,A ,
SM1639  ,S ,
SM1640  ,A ,
SM1641  ,A ,
SM1642  ,A ,
SM1643  ,A ,
SM1644  ,A ,
SM1645  ,A ,
SM1646  ,S ,
SM1647  ,S ,
SM1648  ,S ,
SM1649  ,S ,
SM1650  ,A ,
SM1651  ,A ,
SM1652  ,A ,
SM1653  ,A ,
SM1654  ,S ,
SM1655  ,A ,
SM1656  ,A ,
SM1657  ,A ,
SM1658  ,A ,
SM1659  ,A ,
SM1660  ,S ,
SM1661  ,A ,
SM1662  ,A ,
SM1663  ,S ,
SM1664  ,S ,
SM1665  ,A ,
SM1666  ,A ,
SM1667  ,S ,
SM1668  ,A ,
SM1669  ,A ,
SM1670  ,S ,
SM1671  ,S ,
SM1672  ,A ,
SM1673  ,A ,
SM1674  ,S ,
SM1675  ,S ,
SM1676  ,A ,
SM1677  ,A ,
SM1678  ,A ,
SM1679  ,A ,
SM1680  ,A ,
SM1681  ,A ,
SM1682  ,S ,
SM1683  ,A ,
SM1684  ,A ,
SM1685  ,A ,
SM1686  ,S ,
SM1687  ,A ,
SM1688  ,A ,
SM1689  ,A ,
SM1690  ,A ,
SM1691  ,A ,
SM1692  ,A ,
SM1693  ,A ,
SM1694  ,A ,
SM1695  ,A ,
SM1696  ,A ,
SM1697  ,A ,
SM1698  ,A ,
SM1699  ,A ,
SM1700  ,A ,
SM1701  ,S ,
SM1702  ,S ,
SM1703  ,A ,
SM1704  ,A ,
SM1705  ,A ,
SM1706  ,S ,
SM1708  ,A ,
SM1709  ,A ,
SM1710  ,S ,
SM1711  ,A ,
SM1712  ,S ,
SM1713  ,A ,
SM1714  ,S ,
SM1715  ,A ,
SM1716  ,S ,
SM1717  ,S ,
SM1718  ,S ,
SM1719  ,S ,
SM1720  ,A ,
SM1721  ,S ,
SM1722  ,A ,
SM1723  ,A ,
SM1724  ,A ,
SM1725  ,S ,
SM1726  ,A ,
SM1727  ,A ,
SM1728  ,S ,
SM1729  ,A ,
SM1730  ,A ,
SM1731  ,A ,
SM1732  ,A ,
SM1733  ,A ,
SM1734  ,A ,
SM1735  ,S ,
SM1736  ,A ,
SM1737  ,A ,
SM1738  ,S ,
SM1739  ,A ,
SM1740  ,S ,
SM1741  ,A ,
SM1742  ,A ,
SM1743  ,S ,
SM1744  ,A ,
SM1745  ,S ,
SM1746  ,S ,
SM1747  ,S ,
SM1748  ,S ,
SM1749  ,S ,
SM1750  ,S ,
SM1751  ,S ,
SM1752  ,A ,
SM1753  ,S ,
SM1754  ,S ,
SM1755  ,A ,
SM1756  ,A ,
SM1757  ,S ,
SM1758  ,A ,
SM1759  ,S ,
SM1760  ,S ,
SM1761  ,A ,
SM1762  ,S ,
SM1763  ,S ,
SM1764  ,S ,
SM1765  ,A ,
SM1766  ,S ,
SM1767  ,S ,
SM1768  ,A ,
SM1769  ,S ,
SM1770  ,A ,
SM1771  ,S ,
SM1772  ,S ,
SM1773  ,A ,
SM1774  ,S ,
SM1775  ,S ,
SM1776  ,A ,
SM1777  ,A ,
SM1778  ,S ,
SM1779  ,A ,
SM1780  ,A ,
SM1781  ,S ,
SM1782  ,S ,
SM1783  ,A ,
SM1784  ,S ,
SM1785  ,S ,
SM1786  ,S ,
SM1787  ,S ,
SM1788  ,S ,
SM1789  ,A ,
SM1790  ,A ,
SM1791  ,S ,
SM1792  ,A ,
SM1793  ,S ,
SM1794  ,A ,
SM1795  ,S ,
SM1796  ,S ,
SM1797  ,A ,
SM1798  ,S ,
SM1799  ,A ,
SM1800  ,S ,
SM1801  ,A ,
SM1802  ,S ,
SM1803  ,A ,
SM1804  ,S ,
SM1805  ,A ,
SM1806  ,A ,
SM1807  ,S ,
SM1808  ,A ,
SM1809  ,A ,
SM1810  ,A ,
SM1811  ,S ,
SM1812  ,S ,
SM1813  ,A ,
SM1814  ,A ,
SM1815  ,S ,
SM1816  ,S ,
SM1817  ,S ,
SM1818  ,S ,
SM1819  ,A ,
SM1820  ,A ,
SM1821  ,S ,
SM1822  ,A ,
SM1823  ,S ,
SM1824  ,S ,
SM1825  ,A ,
SM1826  ,A ,
SM1827  ,A ,
SM1828  ,S ,
SM1829  ,S ,
SM1830  ,A ,
SM1831  ,A ,
SM1832  ,A ,
SM1833  ,S ,
SM1834  ,S ,
SM1835  ,A ,
SM1836  ,A ,
SM1837  ,S ,
SM1838  ,S ,
SM1839  ,A ,
SM1840  ,S ,
SM1841  ,S ,
SM1842  ,A ,
SM1843  ,A ,
SM1844  ,A ,
SM1845  ,S ,
SM1846  ,S ,
SM1847  ,A ,
SM1848  ,A ,
SM1849  ,S ,
SM1850  ,A ,
SM1851  ,S ,
SM1852  ,A ,
SM1853  ,A ,
SM1854  ,S ,
SM1855  ,S ,
SM1856  ,A ,
SM1857  ,S ,
SM1858  ,A ,
SM1859  ,A ,
SM1860  ,S ,
SM1861  ,A ,
SM1862  ,S ,
SM1863  ,A ,
SM1864  ,S ,
SM1865  ,A ,
SM1866  ,S ,
SM1867  ,S ,
SM1868  ,S ,
SM1869  ,A ,
SM1870  ,A ,
SM1871  ,A ,
SM1872  ,A ,
SM1873  ,S ,
SM1874  ,S ,
SM1875  ,A ,
SM1876  ,S ,
SM1877  ,A ,
SM1878  ,A ,
SM1879  ,A ,
SM1880  ,A ,
SM1881  ,S ,
SM1882  ,S ,
SM1883  ,S ,
SM1884  ,A ,
SM1885  ,A ,
SM1886  ,A ,
SM1887  ,S ,
SM1888  ,S ,
SM1889  ,S ,
SM1890  ,A ,
SM1891  ,A ,
SM1892  ,A ,
SM1893  ,S ,
SM1894  ,A ,
SM1895  ,A ,
SM1896  ,S ,
SM1897  ,A ,
SM1898  ,S ,
SM1899  ,A ,
SM1900  ,A ,
SM1901  ,A ,
SM1902  ,S ,
SM1903  ,S ,
SM1904  ,S ,
SM1905  ,S ,
SM1906  ,A ,
SM1907  ,A ,
SM1908  ,A ,
SM1909  ,S ,
SM1910  ,A ,
SM1911  ,S ,
SM1912  ,A ,
SM1913  ,A ,
SM1914  ,A ,
SM1915  ,A ,
SM1916  ,S ,
SM1917  ,S ,
SM1918  ,S ,
SM1919  ,S ,
SM1920  ,S ,
SM1921  ,A ,
SM1922  ,S ,
SM1923  ,S ,
SM1924  ,S ,
SM1925  ,S ,
SM1926  ,A ,
SM1927  ,S ,
SM1928  ,A ,
SM1929  ,A ,
SM1930  ,S ,
SM1931  ,A ,
SM1932  ,A ,
SM1933  ,A ,
SM1934  ,A ,
SM1935  ,A ,
SM1936  ,A ,
SM1937  ,A ,
SM1938  ,A ,
SM1939  ,A ,
SM1940  ,A ,
SM1941  ,S ,
SM1942  ,A ,
SM1943  ,S ,
SM1944  ,A ,
SM1945  ,S ,
SM1946  ,A ,
SM1947  ,A ,
SM1948  ,S ,
SM1949  ,S ,
SM1950  ,S ,
SM1951  ,S ,
SM1952  ,A ,
SM1953  ,A ,
SM1954  ,S ,
SM1955  ,S ,
SM1956  ,S ,
SM1957  ,S ,
SM1958  ,A ,
SM1959  ,S ,
SM1960  ,A ,
SM1961  ,A ,
SM1962  ,A ,
SM1963  ,A ,
SM1964  ,A ,
SM1965  ,A ,
SM1966  ,A ,
SM1967  ,A ,
SM1968  ,A ,
SM1969  ,S ,
SM1970  ,S ,
SM1971  ,S ,
SM1972  ,S ,
SM1973  ,A ,
SM1974  ,A ,
SM1975  ,A ,
SM1976  ,A ,
SM1977  ,S ,
SM1978  ,S ,
SM1979  ,A ,
SM1980  ,S ,
SM1981  ,A ,
SM1982  ,S ,
SM1983  ,S ,
SM1984  ,S ,
SM1985  ,S ,
SM1986  ,S ,
SM1987  ,A ,
SM1988  ,A ,
SM1989  ,A ,
SM1990  ,A ,
SM1991  ,A ,
SM1992  ,A ,
SM1993  ,S ,
SM1994  ,A ,
SM1995  ,S ,
SM1996  ,S ,
SM1997  ,S ,
SM1998  ,A ,
SM1999  ,A ,
SM2000  ,A ,
SM2001  ,A ,
SM2002  ,A ,
SM2003  ,A ,
SM2004  ,A ,
SM2005  ,A ,
SM2006  ,S ,
SM2007  ,A ,
SM2008  ,A ,
SM2009  ,A ,
SM2010  ,S ,
SM2011  ,A ,
SM2012  ,A ,
SM2013  ,A ,
SM2014  ,A ,
SM2015  ,A ,
SM2016  ,A ,
SM2017  ,A ,
SM2018  ,A ,
SM2019  ,S ,
SM2020  ,A ,
SM2021  ,S ,
SM2022  ,S ,
SM2023  ,S ,
SM2024  ,S ,
SM2025  ,A ,
SM2026  ,S ,
SM2027  ,A ,
SM2028  ,A ,
SM2029  ,A ,
SM2030  ,A ,
SM2031  ,S ,
SM2032  ,A ,
SM2033  ,S ,
SM2034  ,S ,
SM2035  ,S ,
SM2036  ,S ,
SM2037  ,S ,
SM2038  ,S ,
SM2039  ,S ,
SM2040  ,A ,
SM2041  ,S ,
SM2042  ,S ,
SM2043  ,A ,
SM2044  ,A ,
SM2045  ,A ,
SM2046  ,S ,
SM2047  ,A ,
SM2048  ,A ,
SM2049  ,A ,
SM2050  ,A ,
SM2051  ,A ,
SM2052  ,A ,
SM2053  ,S ,
SM2054  ,S ,
SM2055  ,S ,
SM2056  ,S ,
SM2057  ,A ,
SM2058  ,S ,
SM2059  ,A ,
SM2060  ,A ,
SM2061  ,A ,
SM2062  ,A ,
SM2063  ,A ,
SM2064  ,A ,
SM2065  ,A ,
SM2066  ,A ,
SM2067  ,A ,
SM2068  ,A ,
SM2069  ,S ,
SM2070  ,S ,
SM2071  ,A ,
SM2072  ,A ,
SM2073  ,A ,
SM2074  ,S ,
SM2075  ,A ,
SM2076  ,A ,
SM2077  ,A ,
SM2078  ,A ,
SM2079  ,S ,
SM2080  ,A ,
SM2081  ,A ,
SM2082  ,S ,
SM2083  ,A ,
SM2084  ,A ,
SM2085  ,A ,
SM2086  ,S ,
SM2087  ,A ,
SM2088  ,A ,
SM2089  ,S ,
SM2090  ,A ,
SM2091  ,A ,
SM2092  ,S ,
SM2093  ,S ,
SM2094  ,S ,
SM2095  ,S ,
SM2096  ,A ,
SM2097  ,A ,
SM2098  ,A ,
SM2099  ,A ,
SM2100  ,A ,
SM2101  ,A ,
SM2102  ,A ,
SM2103  ,A ,
SM2104  ,S ,
SM2105  ,A ,
SM2106  ,S ,
SM2107  ,A ,
SM2108  ,S ,
SM2109  ,S ,
SM2110  ,S ,
SM2111  ,A ,
SM2112  ,A ,
SM2113  ,S ,
SM2114  ,S ,
SM2115  ,A ,
SM2116  ,A ,
SM2117  ,S ,
SM2118  ,A ,
SM2119  ,A ,
SM2120  ,S ,
SM2121  ,A ,
SM2122  ,S ,
SM2123  ,A ,
SM2124  ,A ,
SM2125  ,S ,
SM2126  ,A ,
SM2127  ,A ,
SM2128  ,S ,
SM2129  ,A ,
SM2130  ,A ,
SM2131  ,A ,
SM2132  ,A ,
SM2133  ,S ,
SM2134  ,S ,
SM2135  ,S ,
SM2136  ,S ,
SM2137  ,A ,
SM2138  ,A ,
SM2139  ,A ,
SM2140  ,S ,
SM2141  ,A ,
SM2142  ,A ,
SM2143  ,S ,
SM2144  ,A ,
SM2145  ,A ,
SM2146  ,A ,
SM2147  ,S ,
SM2148  ,A ,
SM2149  ,A ,
SM2150  ,S ,
SM2151  ,S ,
SM2152  ,A ,
SM2153  ,S ,
SM2154  ,S ,
SM2155  ,A ,
SM2156  ,A ,
SM2157  ,A ,
SM2158  ,A ,
SM2159  ,A ,
SM2160  ,A ,
SM2161  ,A ,
SM2162  ,A ,
SM2163  ,S ,
SM2164  ,S ,
SM2165  ,S ,
SM2166  ,S ,
SM2167  ,A ,
SM2168  ,A ,
SM2169  ,S ,
SM2170  ,A ,
SM2171  ,A ,
SM2172  ,S ,
SM2173  ,A ,
SM2174  ,A ,
SM2175  ,A ,
SM2176  ,A ,
SM2177  ,A ,
SM2178  ,A ,
SM2179  ,A ,
SM2180  ,S ,
SM2181  ,A ,
SM2182  ,A ,
SM2183  ,S ,
SM2184  ,S ,
SM2185  ,S ,
SM2186  ,A ,
SM2187  ,A ,
SM2188  ,S ,
SM2189  ,A ,
SM2190  ,A ,
SM2191  ,A ,
SM2192  ,A ,
SM2193  ,A ,
SM2194  ,A ,
SM2195  ,A ,
SM2196  ,A ,
SM2197  ,A ,
SM2198  ,A ,
SM2199  ,A ,
SM2200  ,A ,
SM2201  ,A ,
SM2202  ,A ,
SM2203  ,A ,
SM2204  ,S ,
SM2205  ,A ,
SM2206  ,A ,
SM2207  ,A ,
SM2208  ,A ,
SM2209  ,A ,
SM2210  ,S ,
SM2211  ,A ,
SM2212  ,A ,
SM2213  ,S ,
SM2214  ,S ,
SM2215  ,A ,
SM2216  ,A ,
SM2217  ,A ,
SM2218  ,S ,
SM2219  ,S ,
SM2220  ,A ,
SM2221  ,A ,
SM2222  ,S ,
SM2223  ,A ,
SM2224  ,A ,
SM2225  ,A ,
SM2226  ,A ,
SM2227  ,A ,
SM2228  ,A ,
SM2229  ,S ,
SM2230  ,A ,
SM2231  ,A ,
SM2232  ,A ,
SM2233  ,A ,
SM2234  ,S ,
SM2235  ,S ,
SM2236  ,S ,
SM2237  ,A ,
SM2238  ,S ,
SM2239  ,S ,
SM2240  ,S ,
SM2241  ,S ,
SM2242  ,A ,
SM2243  ,A ,
SM2244  ,A ,
SM2245  ,A ,
SM2246  ,S ,
SM2247  ,S ,
SM2248  ,S ,
SM2249  ,S ,
SM2250  ,A ,
SM2251  ,A ,
SM2252  ,S ,
SM2253  ,A ,
SM2254  ,A ,
SM2255  ,S ,
SM2256  ,A ,
SM2257  ,A ,
SM2258  ,S ,
SM2259  ,S ,
SM2260  ,S ,
SM2261  ,S ,
SM2262  ,A ,
SM2263  ,S ,
SM2264  ,S ,
SM2265  ,S ,
SM2266  ,A ,
SM2267  ,A ,
SM2268  ,A ,
SM2269  ,A ,
SM2270  ,A ,
SM2271  ,S ,
SM2272  ,S ,
SM2273  ,S ,
SM2274  ,S ,
SM2275  ,A ,
SM2276  ,A ,
SM2277  ,S ,
SM2278  ,A ,
SM2279  ,S ,
SM2280  ,S ,
SM2281  ,A ,
SM2282  ,A ,
SM2283  ,A ,
SM2284  ,A ,
SM2285  ,A ,
SM2286  ,A ,
SM2287  ,A ,
SM2288  ,A ,
SM2289  ,A ,
SM2290  ,S ,
SM2291  ,A ,
SM2292  ,S ,
SM2293  ,S ,
SM2294  ,A ,
SM2295  ,S ,
SM2296  ,A ,
SM2297  ,S ,
SM2298  ,S ,
SM2299  ,A ,
SM2300  ,A ,
SM2301  ,A ,
SM2302  ,A ,
SM2303  ,S ,
SM2304  ,S ,
SM2305  ,A ,
SM2306  ,S ,
SM2307  ,S ,
SM2308  ,A ,
SM2309  ,S ,
SM2310  ,A ,
SM2311  ,A ,
SM2312  ,S ,
SM2313  ,S ,
SM2314  ,A ,
SM2315  ,S ,
SM2316  ,A ,
SM2317  ,A ,
SM2318  ,A ,
SM2319  ,A ,
SM2320  ,S ,
SM2321  ,S ,
SM2322  ,A ,
SM2323  ,A ,
SM2324  ,S ,
SM2325  ,S ,
SM2326  ,A ,
SM2327  ,A ,
SM2328  ,A ,
SM2329  ,S ,
SM2330  ,S ,
SM2331  ,A ,
SM2332  ,S ,
SM2333  ,A ,
SM2334  ,A ,
SM2335  ,A ,
SM2336  ,A ,
SM2337  ,A ,
SM2338  ,S ,
SM2339  ,S ,
SM2340  ,A ,
SM2341  ,A ,
SM2342  ,S ,
SM2343  ,A ,
SM2344  ,A ,
SM2345  ,S ,
SM2346  ,A ,
SM2347  ,A ,
SM2348  ,A ,
SM2349  ,S ,
SM2350  ,A ,
SM2351  ,S ,
SM2352  ,S ,
SM2353  ,A ,
SM2354  ,S ,
SM2355  ,A ,
SM2356  ,A ,
SM2357  ,S ,
SM2358  ,S ,
SM2359  ,A ,
SM2360  ,A ,
SM2361  ,A ,
SM2362  ,A ,
SM2363  ,A ,
SM2364  ,A ,
SM2365  ,A ,
SM2366  ,A ,
SM2367  ,A ,
SM2368  ,S ,
SM2369  ,A ,
SM2370  ,A ,
SM2371  ,S ,
SM2372  ,S ,
SM2373  ,A ,
SM2374  ,S ,
SM2375  ,A ,
SM2376  ,S ,
SM2377  ,S ,
SM2378  ,A ,
SM2379  ,A ,
SM2380  ,A ,
SM2381  ,S ,
SM2382  ,A ,
SM2383  ,S ,
SM2384  ,S ,
SM2385  ,A ,
SM2386  ,A ,
SM2387  ,A ,
SM2388  ,S ,
SM2389  ,S ,
SM2390  ,A ,
SM2391  ,A ,
SM2392  ,A ,
SM2393  ,S ,
SM2394  ,A ,
SM2395  ,S ,
SM2396  ,A ,
SM2397  ,S ,
SM2398  ,A ,
SM2399  ,S ,
SM2400  ,A ,
SM2401  ,A ,
SM2402  ,A ,
SM2403  ,S ,
SM2404  ,S ,
SM2405  ,A ,
SM2406  ,A ,
SM2407  ,S ,
SM2408  ,S ,
SM2409  ,S ,
SM2410  ,A ,
SM2411  ,A ,
SM2412  ,S ,
SM2413  ,A ,
SM2414  ,S ,
SM2415  ,A ,
SM2416  ,A ,
SM2417  ,A ,
SM2418  ,S ,
SM2419  ,S ,
SM2420  ,S ,
SM2421  ,A ,
SM2422  ,A ,
SM2423  ,S ,
SM2424  ,A ,
SM2425  ,A ,
SM2426  ,A ,
SM2427  ,S ,
SM2428  ,A ,
SM2429  ,A ,
SM2430  ,S ,
SM2431  ,S ,
SM2432  ,S ,
SM2433  ,A ,
SM2434  ,A ,
SM2435  ,A ,
SM2436  ,S ,
SM2437  ,S ,
SM2438  ,S ,
SM2439  ,A ,
SM2440  ,A ,
SM2441  ,A ,
SM2442  ,S ,
SM2443  ,A ,
SM2444  ,S ,
SM2445  ,A ,
SM2446  ,A ,
SM2447  ,S ,
SM2448  ,A ,
SM2449  ,S ,
SM2450  ,S ,
SM2451  ,S ,
SM2452  ,A ,
SM2453  ,A ,
SM2454  ,A ,
SM2455  ,A ,
SM2456  ,S ,
SM2457  ,A ,
SM2458  ,A ,
SM2459  ,A ,
SM2460  ,A ,
SM2461  ,S ,
SM2462  ,S ,
SM2463  ,A ,
SM2464  ,A ,
SM2465  ,A ,
SM2466  ,S ,
SM2467  ,S ,
SM2468  ,A ,
SM2469  ,S ,
SM2470  ,A ,
SM2471  ,A ,
SM2472  ,S ,
SM2473  ,A ,
SM2474  ,A ,
SM2475  ,A ,
SM2476  ,S ,
SM2477  ,S ,
SM2478  ,S ,
SM2479  ,A ,
SM2480  ,A ,
SM2481  ,S ,
SM2482  ,A ,
SM2483  ,A ,
SM2484  ,A ,
SM2485  ,S ,
SM2486  ,A ,
SM2487  ,S ,
SM2488  ,S ,
SM2489  ,S ,
SM2490  ,A ,
SM2491  ,S ,
SM2492  ,S ,
SM2493  ,A ,
SM2495  ,A ,
SM2496  ,A ,
SM2497  ,S ,
SM2498  ,A ,
SM2499  ,A ,
SM2500  ,S ,
SM2501  ,A ,
SM2503  ,A ,
SM2504  ,S ,
SM2505  ,S ,
SM2506  ,A ,
SM2507  ,S ,
SM2508  ,S ,
SM2509  ,A ,
SM2510  ,A ,
SM2511  ,S ,
SM2512  ,A ,
SM2513  ,A ,
SM2514  ,S ,
SM2515  ,S ,
SM2516  ,A ,
SM2517  ,A ,
SM2518  ,S ,
SM2519  ,A ,
SM2520  ,A ,
SM2521  ,S ,
SM2522  ,S ,
SM2523  ,A ,
SM2524  ,S ,
SM2525  ,S ,
SM2526  ,A ,
SM2527  ,S ,
SM2528  ,S ,
SM2529  ,A ,
SM2530  ,A ,
SM2531  ,S ,
SM2532  ,S ,
SM2533  ,S ,
SM2534  ,A ,
SM2535  ,A ,
SM2536  ,A ,
SM2537  ,S ,
SM2538  ,A ,
SM2539  ,A ,
SM2540  ,A ,
SM2541  ,S ,
SM2542  ,S ,
SM2543  ,A ,
SM2544  ,A ,
SM2545  ,S ,
SM2546  ,S ,
SM2547  ,S ,
SM2548  ,A ,
SM2549  ,S ,
SM2550  ,S ,
SM2551  ,A ,
SM2552  ,S ,
SM2553  ,S ,
SM2554  ,S ,
SM2555  ,A ,
SM2556  ,S ,
SM2557  ,S ,
SM2558  ,S ,
SM2559  ,A ,
SM2560  ,A ,
SM2561  ,S ,
SM2562  ,A ,
SM2563  ,A ,
SM2564  ,S ,
SM2565  ,S ,
SM2566  ,S ,
SM2567  ,S ,
SM2568  ,S ,
SM2569  ,A ,
SM2570  ,S ,
SM2571  ,A ,
SM2572  ,S ,
SM2573  ,S ,
SM2574  ,S ,
SM2575  ,S ,
SM2576  ,A ,
SM2577  ,A ,
SM2578  ,A ,
SM2579  ,S ,
SM2580  ,S ,
SM2581  ,A ,
SM2582  ,A ,
SM2583  ,A ,
SM2584  ,A ,
SM2585  ,A ,
SM2586  ,A ,
SM2587  ,A ,
SM2588  ,A ,
SM2589  ,S ,
SM2590  ,A ,
SM2591  ,S ,
SM2592  ,S ,
SM2593  ,S ,
SM2594  ,A ,
SM2595  ,A ,
SM2596  ,S ,
SM2597  ,A ,
SM2598  ,S ,
SM2599  ,A ,
SM2600  ,S ,
SM2601  ,S ,
SM2602  ,S ,
SM2603  ,A ,
SM2604  ,A ,
SM2605  ,A ,
SM2606  ,S ,
SM2607  ,A ,
SM2608  ,S ,
SM2609  ,A ,
SM2610  ,A ,
SM2611  ,S ,
SM2612  ,S ,
SM2613  ,S ,
SM2614  ,A ,
SM2615  ,S ,
SM2616  ,A ,
SM2617  ,S ,
SM2618  ,A ,
SM2619  ,S ,
SM2620  ,A ,
SM2621  ,A ,
SM2622  ,S ,
SM2623  ,A ,
SM2624  ,A ,
SM2625  ,A ,
SM2626  ,A ,
SM2627  ,A ,
SM2628  ,A ,
SM2629  ,A ,
SM2630  ,A ,
SM2631  ,A ,
SM2632  ,A ,
SM2633  ,S ,
SM2634  ,S ,
SM2635  ,S ,
SM2636  ,S ,
SM2637  ,A ,
SM2638  ,A ,
SM2639  ,S ,
SM2640  ,S ,
SM2641  ,S ,
SM2642  ,A ,
SM2643  ,A ,
SM2644  ,A ,
SM2645  ,S ,
